$\nu_{12,1}$	490.28579267661644	0.24437632300220002	0.22436622354376823
$\nu_{13,1a}$	529.7912892975334	0.14985352770372629	0.1368475689467914
$\nu_{13,2}$	550.8256019665987	0.44602930253881823	0.3192802074249812
$\nu_{13,0}$	555.0717939072331	0.23546097940823074	0.29712892708437266
$\nu_{13,1b}$	572.1587478302334	0.1854505204879615	0.17876416240721937
$\nu_{13,2}$	593.0638382392234	0.3201880273811639	0.22249125701955563
$\nu_{14,0}$	596.9321359284096	0.1633465040882811	0.16644168890491073
$\nu_{14,1}$	615.1873033022831	0.2899583499909113	0.28997298377703373
$\nu_{14,2}$	635.1155575763878	0.35432952778478466	0.7409579993486659
$\nu_{15,0}$	638.8841391462327	0.5875013106407323	0.5498753087268824
$\nu_{15,1a}$	638.7203234178528	0.2887183316481696	0.3042673737028281
$\nu_{15,1b}$	656.2599324362297	0.11146643931317612	0.10869071994829937
$\nu_{15,2}$	673.8346111941415	0.2453231307852093	0.18433851429790593
$\nu_{16,0}$	680.4105939836246	0.1480751508739786	0.1472296017361714
$\nu_{16,1}$	697.4839742116501	0.1451387889749185	0.13772990851850864
$\nu_{16,2}$	719.6385884650111	0.4866057414512852	0.4504974979489589
$\nu_{17,0}$	722.306366570051	0.42649175484530133	0.3307673742071984
$\nu_{17,1a}$	738.7469274689812	0.15473493171737118	0.15237958577824884
$\nu_{17,2}$	760.2889146406337	0.22518471848343324	0.22780853231915899
$\nu_{17,1b}$	763.1283089827879	0.3780139206661488	0.3837744167835808
$\nu_{18,0}$	765.0221543010944	0.40949120558877894	0.26230078146636515
$\nu_{18,1}$	782.0652048949648	0.1310196844760867	0.12562007621272642
$\nu_{18,2}$	804.9018639831237	0.2091777277264555	0.2029510008781017
$\nu_{19,0}$	807.2204723099476	0.28796191384822123	0.25738807977768374
$\nu_{19,1}$	825.3748640442074	0.2714798263410785	0.22797476927803473
$\nu_{19,2}$	850.8508390398944	0.596605343826127	0.3783181565625
$\nu_{20,0}$	848.0386831382386	0.6264707711744677	0.8002817243974505
$\nu_{20,1}$	868.7907476553762	0.2888863381645024	0.2602794622115425
$\nu_{20,2}$	892.5588942022083	1.2987032716396243	1.549554696001337
$\nu_{21,0}$	890.9770853647151	0.7320454510992249	0.6390327239412272
$\nu_{21,1}$	912.4327717124689	0.3976601254361185	0.21415058524951291
$\nu_{21,2}$	933.8058446694918	0.4420226198654973	0.5834428371603053
$\nu_{22,0}$	939.2421876325891	1.4260532452492498	0.778425817915263
$A_{12,1}$	3.9012592278987452	0.4918985145841561	0.544167424449213
$A_{13,1a}$	4.1578215156372185	0.5320999352980023	0.5570277162006034
$A_{13,0}$	2.941203104821288	0.36917017352631243	0.36066299664318224
$A_{13,1b}$	4.944038914261641	0.7038626670040662	0.962462169075545
$A_{14,0}$	4.351929929232002	0.3449363165194237	0.3642736728549263
$A_{14,1}$	4.187330424185857	0.4169785083630404	0.4465999926767754
$A_{15,0}$	3.3775660827354326	0.7173617188341925	0.6162514773788859
$A_{15,1a}$	4.5567722095306795	0.7680759435601283	0.7378021756856707
$A_{15,1b}$	5.984699047898081	0.39181240339290824	0.4334751375974166
$A_{16,0}$	5.3437330470453315	0.308450556796644	0.3283086182955808
$A_{16,1}$	6.333644418989914	0.47371873352852933	0.49600566115611944
$A_{17,0}$	4.918344115563859	0.3794763398307097	0.3829932028909999
$A_{17,1a}$	6.241884457211314	0.4219112025417999	0.45587091893037623
$A_{17,1b}$	4.175607919018349	0.7381406070375132	0.8950444841347336
$A_{18,0}$	4.204289454092701	0.4693705204548806	0.45281704022159897
$A_{18,1}$	6.568363740464489	0.4122493710412112	0.4274545405163579
$A_{19,0}$	3.886041851984729	0.32319317077886733	0.33893387240928563
$A_{19,1}$	5.301115771658067	0.5011914934713424	0.4785036872627506
$A_{20,0}$	4.442103088790055	0.4379933858580154	0.5599521982360258
$A_{20,1}$	4.147703501430136	0.4065767997578966	0.4437219587718859
$A_{21,0}$	3.3718039906887016	0.32818229442026325	0.33674865880828353
$A_{21,1}$	3.270626177199116	0.5274797287470752	0.5624295293679111
$A_{22,0}$	2.373794977414863	0.4138351655250596	0.4179600526867726
$\Gamma_{12,1}$	0.6906734290928991	0.16436362779233138	0.14453457036490902
$\Gamma_{13,1a}$	0.7242978177153258	0.16281386194595238	0.16666192355403042
$\Gamma_{13,0}$	0.8825468541067825	0.11171049553624157	0.12088463894596413
$\Gamma_{13,1b}$	1.4355409515247288	0.17438613892387234	0.16254546574000983
$\Gamma_{14,0}$	1.1671718809535556	0.159483287918728	0.19342317901080652
$\Gamma_{14,1}$	1.4864417358956479	0.2702964362350788	0.34729496476307276
$\Gamma_{15,0}$	0.5990274577233925	0.1579678795806625	0.16752100522008984
$\Gamma_{15,1a}$	1.3473440543317272	0.17225916482980752	0.20935180189810287
$\Gamma_{15,1b}$	1.162128342529258	0.15313592600812154	0.16054208182684215
$\Gamma_{16,0}$	1.282620721532549	0.1205992756043961	0.1292692404793081
$\Gamma_{16,1}$	1.088316956196887	0.1564833206072611	0.19296760904288446
$\Gamma_{17,0}$	1.1499905047797068	0.19434064677598284	0.25090407394754166
$\Gamma_{17,1a}$	1.323503731301762	0.1515749479173596	0.15237190700108627
$\Gamma_{17,1b}$	1.0672969512668575	0.20751885948909898	0.16674604212051247
$\Gamma_{18,0}$	1.2060414799080705	0.18595742997111286	0.21561459378541237
$\Gamma_{18,1}$	1.2719929785076745	0.12980979297987982	0.1681800468898964
$\Gamma_{19,0}$	1.1566195415155514	0.16071675265381558	0.18108514326006153
